timestamp,energy_joule,V_12V,I_12V,V_3V,I_3V
1700939149.857542,564.674810,11.985000,2.241000,3.364000,0.000000
1700939149.957648,567.363495,11.984000,2.237000,3.364000,0.000000
1700939150.057762,570.047372,11.984000,2.241000,3.364000,0.000000
1700939150.157856,572.735511,11.986000,2.241000,3.364000,0.000000
1700939150.257950,575.424098,11.986000,2.241000,3.365000,0.000000
1700939150.358031,578.112337,11.984000,2.243000,3.365000,0.000000
1700939150.458130,580.803009,11.986000,2.243000,3.365000,0.000000
1700939150.558252,583.494749,11.985000,2.243000,3.364000,0.000000
1700939150.658362,586.185941,11.984000,2.253000,3.366000,0.000000
1700939150.758467,588.888771,11.983000,2.256000,3.366000,0.000000
1700939150.858563,591.594731,11.983000,2.259000,3.366000,0.000000
1700939150.958659,594.304290,11.984000,2.265000,3.366000,0.000000
1700939151.058763,597.021489,11.987000,2.266000,3.367000,0.000000
1700939151.158889,599.741166,11.990000,2.265000,3.366000,0.000000
1700939151.259057,602.461463,11.989000,2.258000,3.366000,0.000000
1700939151.359140,605.170826,11.991000,2.262000,3.366000,0.000000
1700939151.459222,607.885414,11.992000,2.271000,3.366000,0.000000
1700939151.559307,610.611112,11.992000,2.270000,3.366000,0.000000
1700939151.659403,613.335910,11.991000,2.263000,3.366000,0.000000
1700939151.759499,616.052078,11.991000,2.263000,3.366000,0.000000
1700939151.859594,618.768219,11.988000,2.257000,3.365000,0.000000
1700939151.959681,621.476265,11.988000,2.256000,3.365000,0.000000
1700939152.059798,624.183922,11.988000,2.249000,3.365000,0.000000
1700939152.159915,626.883178,11.987000,2.254000,3.364000,0.000000
1700939152.260021,629.587911,11.987000,2.264000,3.364000,0.000000
1700939152.360133,632.304808,11.988000,2.267000,3.365000,0.000000
1700939152.460251,635.025694,11.987000,2.259000,3.364000,0.000000
1700939152.560356,637.736401,11.985000,2.246000,3.364000,0.000000
1700939152.660466,640.431193,11.987000,2.246000,3.365000,0.000000
1700939152.760604,643.127188,11.987000,2.243000,3.365000,0.000000
1700939152.860693,645.818265,11.989000,2.243000,3.366000,0.000000
1700939152.960805,648.510410,11.989000,2.243000,3.366000,0.000000
1700939153.060932,651.202958,11.989000,2.252000,3.366000,0.000000
1700939153.161025,653.905391,11.992000,2.261000,3.365000,0.000000
1700939153.261133,656.619711,11.991000,2.261000,3.366000,0.000000
1700939153.361243,659.333858,11.992000,2.256000,3.365000,0.000000
1700939153.461339,662.041851,11.992000,2.248000,3.366000,0.000000
1700939153.561419,664.739809,11.992000,2.249000,3.365000,0.000000
1700939153.661503,667.439075,11.993000,2.256000,3.366000,0.000000
1700939153.761596,670.147212,11.993000,2.258000,3.366000,0.000000
1700939153.861691,672.857804,11.993000,2.262000,3.366000,0.000000
1700939153.961804,675.573686,11.994000,2.263000,3.366000,0.000000
1700939154.061902,678.290588,11.992000,2.267000,3.366000,0.000000
1700939154.162003,681.011921,11.992000,2.257000,3.365000,0.000000
1700939154.262124,683.721790,11.990000,2.252000,3.366000,0.000000
1700939154.362238,686.425016,11.988000,2.248000,3.366000,0.000000
1700939154.462352,689.122991,11.988000,2.251000,3.366000,0.000000
1700939154.562441,691.823891,11.987000,2.243000,3.365000,0.000000
1700939154.662526,694.514861,11.990000,2.243000,3.365000,0.000000
1700939154.762643,697.207364,11.990000,2.253000,3.365000,0.000000
1700939154.862735,699.911196,11.992000,2.256000,3.364000,0.000000
1700939154.962845,702.619568,11.992000,2.248000,3.364000,0.000000
1700939155.062927,705.317580,11.991000,2.248000,3.364000,0.000000
1700939155.163005,708.015259,11.994000,2.246000,3.364000,0.000000
1700939155.263106,710.711832,11.994000,2.247000,3.364000,0.000000
1700939155.363193,713.409229,11.993000,2.246000,3.365000,0.000000
1700939155.463273,716.105012,11.994000,2.254000,3.364000,0.000000
1700939155.563351,718.810568,11.995000,2.262000,3.365000,0.000000
1700939155.663436,721.526143,11.993000,2.259000,3.365000,0.000000
1700939155.763526,724.237800,11.991000,2.262000,3.366000,0.000000
1700939155.863637,726.953175,11.989000,2.251000,3.366000,0.000000
1700939155.963727,729.654328,11.989000,2.248000,3.366000,0.000000
1700939156.063812,732.351746,11.988000,2.251000,3.366000,0.000000
1700939156.163899,735.052592,11.990000,2.251000,3.366000,0.000000
1700939156.263982,737.753781,11.989000,2.253000,3.366000,0.000000
1700939156.364080,740.457550,11.987000,2.259000,3.366000,0.000000
1700939156.464187,743.168311,11.987000,2.262000,3.366000,0.000000
1700939156.564263,745.881831,11.989000,2.253000,3.366000,0.000000
1700939156.664353,748.585384,11.989000,2.248000,3.365000,0.000000
1700939156.764456,751.283287,11.988000,2.249000,3.365000,0.000000
1700939156.864570,753.982462,11.992000,2.248000,3.364000,0.000000
1700939156.964673,756.681040,11.991000,2.245000,3.364000,0.000000
1700939157.064747,759.375012,11.991000,2.246000,3.364000,0.000000
1700939157.164841,762.070722,11.991000,2.245000,3.364000,0.000000
1700939157.264940,764.765366,11.992000,2.245000,3.364000,0.000000
1700939157.365034,767.460101,11.992000,2.252000,3.364000,0.000000
1700939157.465131,770.163319,11.992000,2.237000,3.364000,0.000000
1700939157.565205,772.847914,11.994000,2.235000,3.364000,0.000000
1700939157.665307,775.531308,11.992000,2.235000,3.365000,0.000000
1700939157.765416,778.214441,11.993000,2.237000,3.366000,0.000000
1700939157.865470,780.898724,11.993000,2.235000,3.366000,0.000000
1700939157.965573,783.581920,11.995000,2.245000,3.366000,0.000000
1700939158.065662,786.277195,11.992000,2.247000,3.367000,0.000000
1700939158.165758,788.974384,11.994000,2.253000,3.366000,0.000000
1700939158.265860,791.679388,11.993000,2.252000,3.366000,0.000000
1700939158.365977,794.383372,11.992000,2.252000,3.366000,0.000000
1700939158.466087,797.086941,11.990000,2.245000,3.367000,0.000000
1700939158.566182,799.781253,11.986000,2.249000,3.367000,0.000000
1700939158.666297,802.480004,11.986000,2.245000,3.367000,0.000000
1700939158.766435,805.174575,11.985000,2.243000,3.367000,0.000000
1700939158.866545,807.865767,11.985000,2.251000,3.367000,0.000000
