timestamp,energy_joule,V_12V,I_12V,V_3V,I_3V
1701053375.478360,619.873263,11.982000,2.298000,3.364000,0.000000
1701053375.581081,622.701649,11.983000,2.298000,3.364000,0.000000
1701053375.683359,625.518071,11.982000,2.298000,3.364000,0.000000
1701053375.784564,628.304714,11.982000,2.307000,3.364000,0.000000
1701053375.887792,631.158191,11.984000,2.295000,3.364000,0.000000
1701053375.989735,633.961958,11.982000,2.295000,3.364000,0.000000
1701053376.091901,636.771389,11.982000,2.293000,3.364000,0.000000
1701053376.192790,639.543287,11.982000,2.293000,3.364000,0.000000
1701053376.295752,642.372140,11.982000,2.289000,3.365000,0.000000
1701053376.397835,645.171949,11.982000,2.292000,3.365000,0.000000
1701053376.499485,647.963537,11.982000,2.297000,3.366000,0.000000
1701053376.601515,650.771674,11.982000,2.298000,3.366000,0.000000
1701053376.702809,653.560767,11.985000,2.303000,3.365000,0.000000
1701053376.803886,656.350639,11.984000,2.305000,3.366000,0.000000
1701053376.905827,659.166568,11.983000,2.305000,3.365000,0.000000
1701053377.009007,662.016484,11.984000,2.296000,3.365000,0.000000
1701053377.109931,664.793434,11.982000,2.295000,3.366000,0.000000
1701053377.210361,667.555128,11.980000,2.296000,3.366000,0.000000
1701053377.311983,670.350350,11.980000,2.298000,3.366000,0.000000
1701053377.413792,673.153156,11.982000,2.295000,3.366000,0.000000
1701053377.514734,675.928929,11.985000,2.295000,3.366000,0.000000
1701053377.614945,678.685290,11.985000,2.294000,3.366000,0.000000
1701053377.717650,681.509019,11.986000,2.295000,3.366000,0.000000
1701053377.818300,684.277686,11.985000,2.292000,3.366000,0.000000
1701053377.919544,687.058821,11.985000,2.291000,3.366000,0.000000
1701053378.021019,689.845084,11.987000,2.292000,3.366000,0.000000
1701053378.124795,692.696247,11.984000,2.292000,3.366000,0.000000
1701053378.225501,695.462372,11.987000,2.310000,3.365000,0.000000
1701053378.325618,698.234609,11.990000,2.322000,3.365000,0.000000
1701053378.426100,701.032106,11.990000,2.322000,3.366000,0.000000
1701053378.526688,703.832554,11.989000,2.325000,3.365000,0.000000
1701053378.626846,706.624401,11.988000,2.323000,3.365000,0.000000
1701053378.728901,709.466441,11.988000,2.320000,3.365000,0.000000
1701053378.830424,712.290015,11.987000,2.314000,3.365000,0.000000
1701053378.932357,715.117424,11.987000,2.314000,3.364000,0.000000
1701053379.034131,717.940423,11.988000,2.315000,3.363000,0.000000
1701053379.135742,720.760354,11.988000,2.320000,3.364000,0.000000
1701053379.239833,723.655350,11.989000,2.327000,3.364000,0.000000
1701053379.342153,726.509914,11.989000,2.306000,3.364000,0.000000
1701053379.445794,729.375239,11.989000,2.300000,3.364000,0.000000
1701053379.547970,732.192712,11.988000,2.300000,3.364000,0.000000
1701053379.649166,734.982928,11.990000,2.298000,3.364000,0.000000
1701053379.752091,737.818823,11.990000,2.297000,3.364000,0.000000
1701053379.855119,740.656320,11.992000,2.294000,3.364000,0.000000
1701053379.955539,743.418839,11.992000,2.295000,3.364000,0.000000
1701053380.056296,746.191837,11.992000,2.300000,3.365000,0.000000
1701053380.159445,749.036851,11.992000,2.300000,3.366000,0.000000
1701053380.260856,751.833929,11.992000,2.294000,3.366000,0.000000
1701053380.363546,754.658895,11.988000,2.285000,3.365000,0.000000
